book_id,chap_num,para_num,para_str
2376,2,6,"The first thing I ever learned in the way of book knowledge was while working in this salt - furnace. Each salt - packer had his barrels marked with a certain number. The number allotted to my stepfather was ""18."" At the close of the day's work the boss of the packers would come around and put ""18"" on each of our barrels, and I soon learned to recognize that figure wherever I saw it, and after a while got to the point where I could make that figure, though I knew nothing about any other figures or letters."
2376,2,7,"From the time that I can remember having any thoughts about anything, I recall that I had an intense longing to learn to read. I determined, when quite a small child, that, if I accomplished nothing else in life, I would in some way get enough education to enable me to read common books and newspapers. Soon after we got settled in some manner in our new cabin in West Virginia, I induced my mother to get hold of a book for me. How or where she got it I do not know, but in some way she procured an old copy of Webster's ""blue - back"" spelling - book, which contained the alphabet, followed by such meaningless words as ""ab,"" ""ba,"" ""ca,"" ""da."" I began at once to devour this book, and I think that it was the first one I ever had in my hands. I had learned from somebody that the way to begin to read was to learn the alphabet, so I tried in all the ways I could think of to learn it, -  - all of course without a teacher, for I could find no one to teach me. At that time there was not a single member of my race anywhere near us who could read, and I was too timid to approach any of the white people. In some way, within a few weeks, I mastered the greater portion of the alphabet. In all my efforts to learn to read my mother shared fully my ambition, and sympathized with me and aided me in every way that she could. Though she was totally ignorant, she had high ambitions for her children, and a large fund of good, hard, common sense, which seemed to enable her to meet and master every situation. If I have done anything in life worth attention, I feel sure that I inherited the disposition from my mother."
2376,2,8,"In the midst of my struggles and longing for an education, a young coloured boy who had learned to read in the state of Ohio came to Malden. As soon as the coloured people found out that he could read, a newspaper was secured, and at the close of nearly every day's work this young man would be surrounded by a group of men and women who were anxious to hear him read the news contained in the papers. How I used to envy this man! He seemed to me to be the one young man in all the world who ought to be satisfied with his attainments."
2376,2,9,"About this time the question of having some kind of a school opened for the coloured children in the village began to be discussed by members of the race. As it would be the first school for Negro children that had ever been opened in that part of Virginia, it was, of course, to be a great event, and the discussion excited the wildest interest. The most perplexing question was where to find a teacher. The young man from Ohio who had learned to read the papers was considered, but his age was against him. In the midst of the discussion about a teacher, another young coloured man from Ohio, who had been a soldier, in some way found his way into town. It was soon learned that he possessed considerable education, and he was engaged by the coloured people to teach their first school. As yet no free schools had been started for coloured people in that section, hence each family agreed to pay a certain amount per month, with the understanding that the teacher was to ""board 'round"" -  - that is, spend a day with each family. This was not bad for the teacher, for each family tried to provide the very best on the day the teacher was to be its guest. I recall that I looked forward with an anxious appetite to the ""teacher's day"" at our little cabin."
2376,2,10,"This experience of a whole race beginning to go to school for the first time, presents one of the most interesting studies that has ever occurred in connection with the development of any race. Few people who were not right in the midst of the scenes can form any exact idea of the intense desire which the people of my race showed for an education. As I have stated, it was a whole race trying to go to school. Few were too young, and none too old, to make the attempt to learn. As fast as any kind of teachers could be secured, not only were day - schools filled, but night - schools as well. The great ambition of the older people was to try to learn to read the Bible before they died. With this end in view men and women who were fifty or seventy - five years old would often be found in the night - school. Some day - schools were formed soon after freedom, but the principal book studied in the Sunday - school was the spelling - book. Day - school, night - school, Sunday - school, were always crowded, and often many had to be turned away for want of room."
2376,2,11,"The opening of the school in the Kanawha Valley, however, brought to me one of the keenest disappointments that I ever experienced. I had been working in a salt - furnace for several months, and my stepfather had discovered that I had a financial value, and so, when the school opened, he decided that he could not spare me from my work. This decision seemed to cloud my every ambition. The disappointment was made all the more severe by reason of the fact that my place of work was where I could see the happy children passing to and from school mornings and afternoons. Despite this disappointment, however, I determined that I would learn something, anyway. I applied myself with greater earnestness than ever to the mastering of what was in the ""blue - back"" speller."
2376,2,12,"My mother sympathized with me in my disappointment, and sought to comfort me in all the ways she could, and to help me find a way to learn. After a while I succeeded in making arrangements with the teacher to give me some lessons at night, after the day's work was done. These night lessons were so welcome that I think I learned more at night than the other children did during the day. My own experiences in the night - school gave me faith in the night - school idea, with which, in after years, I had to do both at Hampton and Tuskegee. But my boyish heart was still set upon going to the day - school, and I let no opportunity slip to push my case. Finally I won, and was permitted to go to the school in the day for a few months, with the understanding that I was to rise early in the morning and work in the furnace till nine o'clock, and return immediately after school closed in the afternoon for at least two more hours of work."
2376,2,13,"The schoolhouse was some distance from the furnace, and as I had to work till nine o'clock, and the school opened at nine, I found myself in a difficulty. School would always be begun before I reached it, and sometimes my class had recited. To get around this difficulty I yielded to a temptation for which most people, I suppose, will condemn me; but since it is a fact, I might as well state it. I have great faith in the power and influence of facts. It is seldom that anything is permanently gained by holding back a fact. There was a large clock in a little office in the furnace. This clock, of course, all the hundred or more workmen depended upon to regulate their hours of beginning and ending the day's work. I got the idea that the way for me to reach school on time was to move the clock hands from half - past eight up to the nine o'clock mark. This I found myself doing morning after morning, till the furnace ""boss"" discovered that something was wrong, and locked the clock in a case. I did not mean to inconvenience anybody. I simply meant to reach that schoolhouse in time."
2376,2,14,"When, however, I found myself at the school for the first time, I also found myself confronted with two other difficulties. In the first place, I found that all the other children wore hats or caps on their heads, and I had neither hat nor cap. In fact, I do not remember that up to the time of going to school I had ever worn any kind of covering upon my head, nor do I recall that either I or anybody else had even thought anything about the need of covering for my head. But, of course, when I saw how all the other boys were dressed, I began to feel quite uncomfortable. As usual, I put the case before my mother, and she explained to me that she had no money with which to buy a ""store hat,"" which was a rather new institution at that time among the members of my race and was considered quite the thing for young and old to own, but that she would find a way to help me out of the difficulty. She accordingly got two pieces of ""homespun"" (jeans) and sewed them together, and I was soon the proud possessor of my first cap."
2376,2,15,"The lesson that my mother taught me in this has always remained with me, and I have tried as best as I could to teach it to others. I have always felt proud, whenever I think of the incident, that my mother had strength of character enough not to be led into the temptation of seeming to be that which she was not -  - of trying to impress my schoolmates and others with the fact that she was able to buy me a ""store hat"" when she was not. I have always felt proud that she refused to go into debt for that which she did not have the money to pay for. Since that time I have owned many kinds of caps and hats, but never one of which I have felt so proud as of the cap made of the two pieces of cloth sewed together by my mother. I have noted the fact, but without satisfaction, I need not add, that several of the boys who began their careers with ""store hats"" and who were my schoolmates and used to join in the sport that was made of me because I had only a ""homespun"" cap, have ended their careers in the penitentiary, while others are not able now to buy any kind of hat."
2376,2,16,"My second difficulty was with regard to my name, or rather A name. From the time when I could remember anything, I had been called simply ""Booker."" Before going to school it had never occurred to me that it was needful or appropriate to have an additional name. When I heard the school - roll called, I noticed that all of the children had at least two names, and some of them indulged in what seemed to me the extravagance of having three. I was in deep perplexity, because I knew that the teacher would demand of me at least two names, and I had only one. By the time the occasion came for the enrolling of my name, an idea occurred to me which I thought would make me equal to the situation; and so, when the teacher asked me what my full name was, I calmly told him ""Booker Washington,"" as if I had been called by that name all my life; and by that name I have since been known. Later in my life I found that my mother had given me the name of ""Booker Taliaferro"" soon after I was born, but in some way that part of my name seemed to disappear and for a long while was forgotten, but as soon as I found out about it I revived it, and made my full name ""Booker Taliaferro Washington."" I think there are not many men in our country who have had the privilege of naming themselves in the way that I have."
2376,2,17,"More than once I have tried to picture myself in the position of a boy or man with an honoured and distinguished ancestry which I could trace back through a period of hundreds of years, and who had not only inherited a name, but fortune and a proud family homestead; and yet I have sometimes had the feeling that if I had inherited these, and had been a member of a more popular race, I should have been inclined to yield to the temptation of depending upon my ancestry and my colour to do that for me which I should do for myself. Years ago I resolved that because I had no ancestry myself I would leave a record of which my children would be proud, and which might encourage them to still higher effort."
2376,2,18,"The world should not pass judgment upon the Negro, and especially the Negro youth, too quickly or too harshly. The Negro boy has obstacles, discouragements, and temptations to battle with that are little known to those not situated as he is. When a white boy undertakes a task, it is taken for granted that he will succeed. On the other hand, people are usually surprised if the Negro boy does not fail. In a word, the Negro youth starts out with the presumption against him."
2376,2,19,"The influence of ancestry, however, is important in helping forward any individual or race, if too much reliance is not placed upon it. Those who constantly direct attention to the Negro youth's moral weaknesses, and compare his advancement with that of white youths, do not consider the influence of the memories which cling about the old family homesteads. I have no idea, as I have stated elsewhere, who my grandmother was. I have, or have had, uncles and aunts and cousins, but I have no knowledge as to where most of them are. My case will illustrate that of hundreds of thousands of black people in every part of our country. The very fact that the white boy is conscious that, if he fails in life, he will disgrace the whole family record, extending back through many generations, is of tremendous value in helping him to resist temptations. The fact that the individual has behind and surrounding him proud family history and connection serves as a stimulus to help him to overcome obstacles when striving for success."
2376,2,20,"The time that I was permitted to attend school during the day was short, and my attendance was irregular. It was not long before I had to stop attending day - school altogether, and devote all of my time again to work. I resorted to the night - school again. In fact, the greater part of the education I secured in my boyhood was gathered through the night - school after my day's work was done. I had difficulty often in securing a satisfactory teacher. Sometimes, after I had secured some one to teach me at night, I would find, much to my disappointment, that the teacher knew but little more than I did. Often I would have to walk several miles at night in order to recite my night - school lessons. There was never a time in my youth, no matter how dark and discouraging the days might be, when one resolve did not continually remain with me, and that was a determination to secure an education at any cost."
2376,2,21,"Soon after we moved to West Virginia, my mother adopted into our family, notwithstanding our poverty, an orphan boy, to whom afterward we gave the name of James B. Washington. He has ever since remained a member of the family."
2376,2,22,"After I had worked in the salt - furnace for some time, work was secured for me in a coal - mine which was operated mainly for the purpose of securing fuel for the salt - furnace. Work in the coal - mine I always dreaded. One reason for this was that any one who worked in a coal - mine was always unclean, at least while at work, and it was a very hard job to get one's skin clean after the day's work was over. Then it was fully a mile from the opening of the coal - mine to the face of the coal, and all, of course, was in the blackest darkness. I do not believe that one ever experiences anywhere else such darkness as he does in a coal - mine. The mine was divided into a large number of different ""rooms"" or departments, and, as I never was able to learn the location of all these ""rooms,"" I many times found myself lost in the mine. To add to the horror of being lost, sometimes my light would go out, and then, if I did not happen to have a match, I would wander about in the darkness until by chance I found some one to give me a light. The work was not only hard, but it was dangerous. There was always the danger of being blown to pieces by a premature explosion of powder, or of being crushed by falling slate. Accidents from one or the other of these causes were frequently occurring, and this kept me in constant fear. Many children of the tenderest years were compelled then, as is now true I fear, in most coal - mining districts, to spend a large part of their lives in these coal - mines, with little opportunity to get an education; and, what is worse, I have often noted that, as a rule, young boys who begin life in a coal - mine are often physically and mentally dwarfed. They soon lose ambition to do anything else than to continue as a coal - miner."
2376,2,23,"In those days, and later as a young man, I used to try to picture in my imagination the feelings and ambitions of a white boy with absolutely no limit placed upon his aspirations and activities. I used to envy the white boy who had no obstacles placed in the way of his becoming a Congressman, Governor, Bishop, or President by reason of the accident of his birth or race. I used to picture the way that I would act under such circumstances; how I would begin at the bottom and keep rising until I reached the highest round of success."
2376,2,24,"In later years, I confess that I do not envy the white boy as I once did. I have learned that success is to be measured not so much by the position that one has reached in life as by the obstacles which he has overcome while trying to succeed. Looked at from this standpoint, I almost reached the conclusion that often the Negro boy's birth and connection with an unpopular race is an advantage, so far as real life is concerned. With few exceptions, the Negro youth must work harder and must perform his tasks even better than a white youth in order to secure recognition. But out of the hard and unusual struggle through which he is compelled to pass, he gets a strength, a confidence, that one misses whose pathway is comparatively smooth by reason of birth and race."
2376,2,25,"From any point of view, I had rather be what I am, a member of the Negro race, than be able to claim membership with the most favoured of any other race. I have always been made sad when I have heard members of any race claiming rights or privileges, or certain badges of distinction, on the ground simply that they were members of this or that race, regardless of their own individual worth or attainments. I have been made to feel sad for such persons because I am conscious of the fact that mere connection with what is known as a superior race will not permanently carry an individual forward unless he has individual worth, and mere connection with what is regarded as an inferior race will not finally hold an individual back if he possesses intrinsic, individual merit. Every persecuted individual and race should get much consolation out of the great human law, which is universal and eternal, that merit, no matter under what skin found, is, in the long run, recognized and rewarded. This I have said here, not to call attention to myself as an individual, but to the race to which I am proud to belong."
2376,3,0,"One day, while at work in the coal - mine, I happened to overhear two miners talking about a great school for coloured people somewhere in Virginia. This was the first time that I had ever heard anything about any kind of school or college that was more pretentious than the little coloured school in our town."
2376,3,1,"In the darkness of the mine I noiselessly crept as close as I could to the two men who were talking. I heard one tell the other that not only was the school established for the members of any race, but the opportunities that it provided by which poor but worthy students could work out all or a part of the cost of a board, and at the same time be taught some trade or industry."
2376,3,2,"As they went on describing the school, it seemed to me that it must be the greatest place on earth, and not even Heaven presented more attractions for me at that time than did the Hampton Normal and Agricultural Institute in Virginia, about which these men were talking. I resolved at once to go to that school, although I had no idea where it was, or how many miles away, or how I was going to reach it; I remembered only that I was on fire constantly with one ambition, and that was to go to Hampton. This thought was with me day and night."
2376,3,3,"After hearing of the Hampton Institute, I continued to work for a few months longer in the coal - mine. While at work there, I heard of a vacant position in the household of General Lewis Ruffner, the owner of the salt - furnace and coal - mine. Mrs. Viola Ruffner, the wife of General Ruffner, was a ""Yankee"" woman from Vermont. Mrs. Ruffner had a reputation all through the vicinity for being very strict with her servants, and especially with the boys who tried to serve her. Few of them remained with her more than two or three weeks. They all left with the same excuse: she was too strict. I decided, however, that I would rather try Mrs. Ruffner's house than remain in the coal - mine, and so my mother applied to her for the vacant position. I was hired at a salary of $5 per month."
2376,3,4,"I had heard so much about Mrs. Ruffner's severity that I was almost afraid to see her, and trembled when I went into her presence. I had not lived with her many weeks, however, before I began to understand her. I soon began to learn that, first of all, she wanted everything kept clean about her, that she wanted things done promptly and systematically, and that at the bottom of everything she wanted absolute honesty and frankness. Nothing must be sloven or slipshod; every door, every fence, must be kept in repair."
2376,3,5,"I cannot now recall how long I lived with Mrs. Ruffner before going to Hampton, but I think it must have been a year and a half. At any rate, I here repeat what I have said more than once before, that the lessons that I learned in the home of Mrs. Ruffner were as valuable to me as any education I have ever gotten anywhere else. Even to this day I never see bits of paper scattered around a house or in the street that I do not want to pick them up at once. I never see a filthy yard that I do not want to clean it, a paling off of a fence that I do not want to put it on, an unpainted or unwhitewashed house that I do not want to paint or whitewash it, or a button off one's clothes, or a grease - spot on them or on a floor, that I do not want to call attention to it."
2376,3,6,"From fearing Mrs. Ruffner I soon learned to look upon her as one of my best friends. When she found that she could trust me she did so implicitly. During the one or two winters that I was with her she gave me an opportunity to go to school for an hour in the day during a portion of the winter months, but most of my studying was done at night, sometimes alone, sometimes under some one whom I could hire to teach me. Mrs. Ruffner always encouraged and sympathized with me in all my efforts to get an education. It was while living with her that I began to get together my first library. I secured a dry - goods box, knocked out one side of it, put some shelves in it, and began putting into it every kind of book that I could get my hands upon, and called it my ""library."""
2376,3,7,"Notwithstanding my success at Mrs. Ruffner's I did not give up the idea of going to the Hampton Institute. In the fall of 1872 I determined to make an effort to get there, although, as I have stated, I had no definite idea of the direction in which Hampton was, or of what it would cost to go there. I do not think that any one thoroughly sympathized with me in my ambition to go to Hampton unless it was my mother, and she was troubled with a grave fear that I was starting out on a ""wild - goose chase."" At any rate, I got only a half - hearted consent from her that I might start. The small amount of money that I had earned had been consumed by my stepfather and the remainder of the family, with the exception of a very few dollars, and so I had very little with which to buy clothes and pay my travelling expenses. My brother John helped me all that he could, but of course that was not a great deal, for his work was in the coal - mine, where he did not earn much, and most of what he did earn went in the direction of paying the household expenses."
2376,3,8,"Perhaps the thing that touched and pleased me most in connection with my starting for Hampton was the interest that many of the older coloured people took in the matter. They had spent the best days of their lives in slavery, and hardly expected to live to see the time when they would see a member of their race leave home to attend a boarding - school. Some of these older people would give me a nickel, others a quarter, or a handkerchief."
2376,3,9,"Finally the great day came, and I started for Hampton. I had only a small, cheap satchel that contained a few articles of clothing I could get. My mother at the time was rather weak and broken in health. I hardly expected to see her again, and thus our parting was all the more sad. She, however, was very brave through it all. At that time there were no through trains connecting that part of West Virginia with eastern Virginia. Trains ran only a portion of the way, and the remainder of the distance was travelled by stage - coaches."
2376,3,10,"The distance from Malden to Hampton is about five hundred miles. I had not been away from home many hours before it began to grow painfully evident that I did not have enough money to pay my fare to Hampton. One experience I shall long remember. I had been travelling over the mountains most of the afternoon in an old - fashion stage - coach, when, late in the evening, the coach stopped for the night at a common, unpainted house called a hotel. All the other passengers except myself were whites. In my ignorance I supposed that the little hotel existed for the purpose of accommodating the passengers who travelled on the stage - coach. The difference that the colour of one's skin would make I had not thought anything about. After all the other passengers had been shown rooms and were getting ready for supper, I shyly presented myself before the man at the desk. It is true I had practically no money in my pocket with which to pay for bed or food, but I had hoped in some way to beg my way into the good graces of the landlord, for at that season in the mountains of Virginia the weather was cold, and I wanted to get indoors for the night. Without asking as to whether I had any money, the man at the desk firmly refused to even consider the matter of providing me with food or lodging. This was my first experience in finding out what the colour of my skin meant. In some way I managed to keep warm by walking about, and so got through the night. My whole soul was so bent upon reaching Hampton that I did not have time to cherish any bitterness toward the hotel - keeper."
2376,3,11,"By walking, begging rides both in wagons and in the cars, in some way, after a number of days, I reached the city of Richmond, Virginia, about eighty - two miles from Hampton. When I reached there, tired, hungry, and dirty, it was late in the night. I had never been in a large city, and this rather added to my misery. When I reached Richmond, I was completely out of money. I had not a single acquaintance in the place, and, being unused to city ways, I did not know where to go. I applied at several places for lodging, but they all wanted money, and that was what I did not have. Knowing nothing else better to do, I walked the streets. In doing this I passed by many food - stands where fried chicken and half - moon apple pies were piled high and made to present a most tempting appearance. At that time it seemed to me that I would have promised all that I expected to possess in the future to have gotten hold of one of those chicken legs or one of those pies. But I could not get either of these, nor anything else to eat."
2376,3,12,"I must have walked the streets till after midnight. At last I became so exhausted that I could walk no longer. I was tired, I was hungry, I was everything but discouraged. Just about the time when I reached extreme physical exhaustion, I came upon a portion of a street where the board sidewalk was considerably elevated. I waited for a few minutes, till I was sure that no passers - by could see me, and then crept under the sidewalk and lay for the night upon the ground, with my satchel of clothing for a pillow. Nearly all night I could hear the tramp of feet over my head. The next morning I found myself somewhat refreshed, but I was extremely hungry, because it had been a long time since I had had sufficient food. As soon as it became light enough for me to see my surroundings I noticed that I was near a large ship, and that this ship seemed to be unloading a cargo of pig iron. I went at once to the vessel and asked the captain to permit me to help unload the vessel in order to get money for food. The captain, a white man, who seemed to be kind - hearted, consented. I worked long enough to earn money for my breakfast, and it seems to me, as I remember it now, to have been about the best breakfast that I have ever eaten."
2376,3,13,"My work pleased the captain so well that he told me if I desired I could continue working for a small amount per day. This I was very glad to do. I continued working on this vessel for a number of days. After buying food with the small wages I received there was not much left to add on the amount I must get to pay my way to Hampton. In order to economize in every way possible, so as to be sure to reach Hampton in a reasonable time, I continued to sleep under the same sidewalk that gave me shelter the first night I was in Richmond. Many years after that the coloured citizens of Richmond very kindly tendered me a reception at which there must have been two thousand people present. This reception was held not far from the spot where I slept the first night I spent in the city, and I must confess that my mind was more upon the sidewalk that first gave me shelter than upon the recognition, agreeable and cordial as it was."
2376,3,14,"When I had saved what I considered enough money with which to reach Hampton, I thanked the captain of the vessel for his kindness, and started again. Without any unusual occurrence I reached Hampton, with a surplus of exactly fifty cents with which to begin my education. To me it had been a long, eventful journey; but the first sight of the large, three - story, brick school building seemed to have rewarded me for all that I had undergone in order to reach the place. If the people who gave the money to provide that building could appreciate the influence the sight of it had upon me, as well as upon thousands of other youths, they would feel all the more encouraged to make such gifts. It seemed to me to be the largest and most beautiful building I had ever seen. The sight of it seemed to give me new life. I felt that a new kind of existence had now begun -  - that life would now have a new meaning. I felt that I had reached the promised land, and I resolved to let no obstacle prevent me from putting forth the highest effort to fit myself to accomplish the most good in the world."
2376,3,15,"As soon as possible after reaching the grounds of the Hampton Institute, I presented myself before the head teacher for an assignment to a class. Having been so long without proper food, a bath, and a change of clothing, I did not, of course, make a very favourable impression upon her, and I could see at once that there were doubts in her mind about the wisdom of admitting me as a student. I felt that I could hardly blame her if she got the idea that I was a worthless loafer or tramp. For some time she did not refuse to admit me, neither did she decide in my favour, and I continued to linger about her, and to impress her in all the ways I could with my worthiness. In the meantime I saw her admitting other students, and that added greatly to my discomfort, for I felt, deep down in my heart, that I could do as well as they, if I could only get a chance to show what was in me."
2376,3,16,"After some hours had passed, the head teacher said to me: ""The adjoining recitation - room needs sweeping. Take the broom and sweep it."""
2376,3,17,"It occurred to me at once that here was my chance. Never did I receive an order with more delight. I knew that I could sweep, for Mrs. Ruffner had thoroughly taught me how to do that when I lived with her."
2376,3,18,"I swept the recitation - room three times. Then I got a dusting - cloth and dusted it four times. All the woodwork around the walls, every bench, table, and desk, I went over four times with my dusting - cloth. Besides, every piece of furniture had been moved and every closet and corner in the room had been thoroughly cleaned. I had the feeling that in a large measure my future depended upon the impression I made upon the teacher in the cleaning of that room. When I was through, I reported to the head teacher. She was a ""Yankee"" woman who knew just where to look for dirt. She went into the room and inspected the floor and closets; then she took her handkerchief and rubbed it on the woodwork about the walls, and over the table and benches. When she was unable to find one bit of dirt on the floor, or a particle of dust on any of the furniture, she quietly remarked, ""I guess you will do to enter this institution."""
2376,3,19,"I was one of the happiest souls on Earth. The sweeping of that room was my college examination, and never did any youth pass an examination for entrance into Harvard or Yale that gave him more genuine satisfaction. I have passed several examinations since then, but I have always felt that this was the best one I ever passed."
2376,3,20,"I have spoken of my own experience in entering the Hampton Institute. Perhaps few, if any, had anything like the same experience that I had, but about the same period there were hundreds who found their way to Hampton and other institutions after experiencing something of the same difficulties that I went through. The young men and women were determined to secure an education at any cost."
2376,3,21,"The sweeping of the recitation - room in the manner that I did it seems to have paved the way for me to get through Hampton. Miss Mary F. Mackie, the head teacher, offered me a position as janitor. This, of course, I gladly accepted, because it was a place where I could work out nearly all the cost of my board. The work was hard and taxing but I stuck to it. I had a large number of rooms to care for, and had to work late into the night, while at the same time I had to rise by four o'clock in the morning, in order to build the fires and have a little time in which to prepare my lessons. In all my career at Hampton, and ever since I have been out in the world, Miss Mary F. Mackie, the head teacher to whom I have referred, proved one of my strongest and most helpful friends. Her advice and encouragement were always helpful in strengthening to me in the darkest hour."
2376,3,22,"I have spoken of the impression that was made upon me by the buildings and general appearance of the Hampton Institute, but I have not spoken of that which made the greatest and most lasting impression on me, and that was a great man -  - the noblest, rarest human being that it has ever been my privilege to meet. I refer to the late General Samuel C. Armstrong."
2376,3,23,"It has been my fortune to meet personally many of what are called great characters, both in Europe and America, but I do not hesitate to say that I never met any man who, in my estimation, was the equal of General Armstrong. Fresh from the degrading influences of the slave plantation and the coal - mines, it was a rare privilege for me to be permitted to come into direct contact with such a character as General Armstrong. I shall always remember that the first time I went into his presence he made the impression upon me of being a perfect man: I was made to feel that there was something about him that was superhuman. It was my privilege to know the General personally from the time I entered Hampton till he died, and the more I saw of him the greater he grew in my estimation. One might have removed from Hampton all the buildings, class - rooms, teachers, and industries, and given the men and women there the opportunity of coming into daily contact with General Armstrong, and that alone would have been a liberal education. The older I grow, the more I am convinced that there is no education which one can get from books and costly apparatus that is equal to that which can be gotten from contact with great men and women. Instead of studying books so constantly, how I wish that our schools and colleges might learn to study men and things!"
2376,3,24,"General Armstrong spent two of the last six months of his life in my home at Tuskegee. At that time he was paralyzed to the extent that he had lost control of his body and voice in a very large degree. Notwithstanding his affliction, he worked almost constantly night and day for the cause to which he had given his life. I never saw a man who so completely lost sight of himself. I do not believe he ever had a selfish thought. He was just as happy in trying to assist some other institution in the South as he was when working for Hampton. Although he fought the Southern white man in the Civil War, I never heard him utter a bitter word against him afterward. On the other hand, he was constantly seeking to find ways by which he could be of service to the Southern whites."
2376,3,25,"It would be difficult to describe the hold that he had upon the students at Hampton, or the faith they had in him. In fact, he was worshipped by his students. It never occurred to me that General Armstrong could fail in anything that he undertook. There is almost no request that he could have made that would not have been complied with. When he was a guest at my home in Alabama, and was so badly paralyzed that he had to be wheeled about in an invalid's chair, I recall that one of the General's former students had occasion to push his chair up a long, steep hill that taxed his strength to the utmost. When the top of the hill was reached, the former pupil, with a glow of happiness on his face, exclaimed, ""I am so glad that I have been permitted to do something that was real hard for the General before he dies!"" While I was a student at Hampton, the dormitories became so crowded that it was impossible to find room for all who wanted to be admitted. In order to help remedy the difficulty, the General conceived the plan of putting up tents to be used as rooms. As soon as it became known that General Armstrong would be pleased if some of the older students would live in the tents during the winter, nearly every student in school volunteered to go."
2376,3,26,"I was one of the volunteers. The winter that we spent in those tents was an intensely cold one, and we suffered severely -  - how much I am sure General Armstrong never knew, because we made no complaints. It was enough for us to know that we were pleasing General Armstrong, and that we were making it possible for an additional number of students to secure an education. More than once, during a cold night, when a stiff gale would be blowing, our tent was lifted bodily, and we would find ourselves in the open air. The General would usually pay a visit to the tents early in the morning, and his earnest, cheerful, encouraging voice would dispel any feeling of despondency."
2376,3,27,"I have spoken of my admiration for General Armstrong, and yet he was but a type of that Christlike body of men and women who went into the Negro schools at the close of the war by the hundreds to assist in lifting up my race. The history of the world fails to show a higher, purer, and more unselfish class of men and women than those who found their way into those Negro schools."
2376,3,28,"Life at Hampton was a constant revelation to me; was constantly taking me into a new world. The matter of having meals at regular hours, of eating on a tablecloth, using a napkin, the use of the bath - tub and of the tooth - brush, as well as the use of sheets upon the bed, were all new to me."
2376,3,29,"I sometimes feel that almost the most valuable lesson I got at the Hampton Institute was in the use and value of the bath. I learned there for the first time some of its value, not only in keeping the body healthy, but in inspiring self - respect and promoting virtue. In all my travels in the South and elsewhere since leaving Hampton I have always in some way sought my daily bath. To get it sometimes when I have been the guest of my own people in a single - roomed cabin has not always been easy to do, except by slipping away to some stream in the woods. I have always tried to teach my people that some provision for bathing should be a part of every house."
2376,3,30,"For some time, while a student at Hampton, I possessed but a single pair of socks, but when I had worn these till they became soiled, I would wash them at night and hang them by the fire to dry, so that I might wear them again the next morning."
2376,3,31,"The charge for my board at Hampton was ten dollars per month. I was expected to pay a part of this in cash and to work out the remainder. To meet this cash payment, as I have stated, I had just fifty cents when I reached the institution. Aside from a very few dollars that my brother John was able to send me once in a while, I had no money with which to pay my board. I was determined from the first to make my work as janitor so valuable that my services would be indispensable. This I succeeded in doing to such an extent that I was soon informed that I would be allowed the full cost of my board in return for my work. The cost of tuition was seventy dollars a year. This, of course, was wholly beyond my ability to provide. If I had been compelled to pay the seventy dollars for tuition, in addition to providing for my board, I would have been compelled to leave the Hampton school. General Armstrong, however, very kindly got Mr. S. Griffitts Morgan, of New Bedford, Mass., to defray the cost of my tuition during the whole time that I was at Hampton. After I finished the course at Hampton and had entered upon my lifework at Tuskegee, I had the pleasure of visiting Mr. Morgan several times."
2376,3,32,"After having been for a while at Hampton, I found myself in difficulty because I did not have books and clothing. Usually, however, I got around the trouble about books by borrowing from those who were more fortunate than myself. As to clothes, when I reached Hampton I had practically nothing. Everything that I possessed was in a small hand satchel. My anxiety about clothing was increased because of the fact that General Armstrong made a personal inspection of the young men in ranks, to see that their clothes were clean. Shoes had to be polished, there must be no buttons off the clothing, and no grease - spots. To wear one suit of clothes continually, while at work and in the schoolroom, and at the same time keep it clean, was rather a hard problem for me to solve. In some way I managed to get on till the teachers learned that I was in earnest and meant to succeed, and then some of them were kind enough to see that I was partly supplied with second - hand clothing that had been sent in barrels from the North. These barrels proved a blessing to hundreds of poor but deserving students. Without them I question whether I should ever have gotten through Hampton."
2376,3,33,"When I first went to Hampton I do not recall that I had ever slept in a bed that had two sheets on it. In those days there were not many buildings there, and room was very precious. There were seven other boys in the same room with me; most of them, however, students who had been there for some time. The sheets were quite a puzzle to me. The first night I slept under both of them, and the second night I slept on top of them; but by watching the other boys I learned my lesson in this, and have been trying to follow it ever since and to teach it to others."
2376,3,34,"I was among the youngest of the students who were in Hampton at the time. Most of the students were men and women -  - some as old as forty years of age. As I now recall the scene of my first year, I do not believe that one often has the opportunity of coming into contact with three or four hundred men and women who were so tremendously in earnest as these men and women were. Every hour was occupied in study or work. Nearly all had had enough actual contact with the world to teach them the need of education. Many of the older ones were, of course, too old to master the text - books very thoroughly, and it was often sad to watch their struggles; but they made up in earnest much of what they lacked in books. Many of them were as poor as I was, and, besides having to wrestle with their books, they had to struggle with a poverty which prevented their having the necessities of life. Many of them had aged parents who were dependent upon them, and some of them were men who had wives whose support in some way they had to provide for."
